Date,Temperature,Humidity,Pressure,Compass,Accelerometer_raw_x,Accelerometer_raw_y,Accelerometer_raw_z,Compass_raw_x,Compass_raw_y,Compass_raw_z,Gyroscope_raw_x,Gyroscope_raw_y,Gyroscope_raw_z,Default
2020-06-20 20:07:24.070793,8,7,2,8,3,3,8,5,9,4,5,3,4,1
2020-06-20 20:07:25.154666,4,8,3,0,1,0,6,3,8,1,9,9,4,5
2020-06-20 20:07:27.277595,0,2,7,8,6,3,5,1,3,4,1,7,0,1
2020-06-20 20:07:28.361012,9,3,7,9,3,6,9,5,0,3,7,2,1,7
2020-06-20 20:07:29.439811,8,8,7,0,3,8,9,7,9,8,0,0,5,0
2020-06-20 20:07:30.527334,8,8,7,8,5,3,4,6,0,5,5,1,1,7
2020-06-20 20:07:31.614365,8,1,8,9,3,3,9,7,2,1,1,3,1,4
2020-06-20 20:07:33.730991,8,8,6,3,3,6,8,2,6,5,9,7,3,6
2020-06-20 20:07:34.814823,0,6,5,9,9,9,5,4,7,8,9,6,6,3
2020-06-20 20:07:35.898740,8,5,6,4,7,6,8,0,0,5,2,9,6,3
2020-06-20 20:07:36.982847,9,2,8,1,1,3,5,0,1,7,9,4,0,8
2020-06-20 20:07:49.635498,9,8,1,7,3,3,9,5,9,3,3,6,2,8
2020-06-20 20:07:51.764949,9,4,2,4,9,1,8,7,4,0,7,8,4,1
2020-06-20 20:07:52.849667,8,7,9,6,7,9,5,5,7,9,5,4,8,0
2020-06-20 20:07:53.934649,2,4,0,2,5,6,9,6,8,8,7,8,1,2
2020-06-20 20:07:55.037176,4,5,7,9,3,3,9,0,9,8,4,1,3,6
2020-06-20 20:07:56.119745,4,3,0,6,9,8,2,8,1,7,9,1,5,9
2020-06-20 20:07:58.246187,8,8,3,0,6,8,9,1,4,5,1,3,8,1
2020-06-20 20:07:59.330056,8,2,0,3,3,8,9,9,7,8,9,8,4,9
2020-06-20 20:08:00.432937,8,6,5,9,6,9,9,5,9,2,2,7,1,9
2020-06-20 20:08:01.520134,3,6,6,4,1,2,8,5,1,0,4,6,5,5
2020-06-20 20:08:02.607048,4,7,1,7,1,4,9,4,5,3,1,5,4,7
2020-06-20 20:08:04.733939,8,7,3,3,1,9,5,8,3,9,0,8,3,9
2020-06-20 20:08:05.839107,8,2,1,2,5,8,8,4,6,8,2,4,6,3
2020-06-20 20:08:06.926160,4,5,3,4,1,8,9,2,7,6,2,7,2,8
2020-06-20 20:08:08.012986,8,5,2,0,5,6,8,2,2,0,6,5,9,8
2020-06-20 20:08:09.103743,0,3,3,2,3,9,9,2,5,2,9,8,9,1
2020-06-20 20:08:21.233845,2,6,6,9,6,6,5,9,3,5,1,4,9,4
2020-06-20 20:08:22.324141,8,2,8,4,3,2,9,3,1,2,9,4,9,3
2020-06-20 20:08:23.424204,3,4,5,3,1,4,9,3,3,5,6,0,0,5
2020-06-20 20:08:24.506953,4,7,0,5,7,9,8,4,0,7,2,6,2,8
2020-06-20 20:08:25.593280,7,6,5,0,9,9,8,7,0,8,8,0,2,3
2020-06-20 20:08:27.718507,3,8,5,0,3,0,8,4,2,7,8,3,4,7
2020-06-20 20:08:28.801001,0,3,2,7,5,9,8,7,3,1,2,2,8,2
2020-06-20 20:08:29.883830,8,4,5,7,3,6,9,2,4,3,9,1,0,8
2020-06-20 20:08:30.969765,4,3,7,7,3,8,9,9,0,6,0,2,3,0
2020-06-20 20:08:32.052810,0,9,6,1,9,9,8,5,0,8,8,6,3,0
2020-06-20 20:08:34.172838,8,6,6,6,5,0,8,2,8,0,0,0,0,7
2020-06-20 20:08:35.255590,8,1,8,7,3,9,8,8,7,3,0,8,6,6
2020-06-20 20:08:36.338947,4,8,8,8,1,6,9,4,2,6,4,3,7,8
2020-06-20 20:08:37.422501,4,1,9,4,3,8,2,3,7,8,3,6,4,3
2020-06-20 20:08:38.506123,4,9,9,1,5,9,8,5,9,6,5,8,3,5
2020-06-20 20:08:40.633008,2,9,6,3,5,7,8,5,1,0,1,6,4,0
2020-06-20 20:08:51.704889,4,1,9,5,5,3,8,9,7,6,1,8,3,1
2020-06-20 20:08:52.787934,8,1,8,6,3,9,5,4,2,2,1,0,1,6
2020-06-20 20:08:53.865872,5,7,8,8,1,8,8,2,7,6,3,4,5,5
2020-06-20 20:08:54.953043,8,9,7,4,3,6,8,5,2,1,7,2,5,2
2020-06-20 20:08:57.078577,4,1,8,0,1,8,5,5,8,9,3,9,4,5
2020-06-20 20:08:58.161423,9,6,1,8,1,3,5,1,5,5,5,0,7,6
2020-06-20 20:08:59.244892,7,7,9,5,3,9,8,9,2,9,4,0,3,2
2020-06-20 20:09:00.331739,4,7,3,8,1,4,8,2,8,1,9,2,2,3
2020-06-20 20:09:01.415812,9,1,6,0,5,1,8,3,3,0,1,3,3,3
2020-06-20 20:09:03.552512,8,1,8,2,1,6,5,6,3,8,7,9,8,7
2020-06-20 20:09:04.634055,9,2,3,6,1,8,8,4,4,6,9,6,0,2
2020-06-20 20:09:05.717411,8,0,4,9,6,8,9,8,5,5,4,2,0,0
2020-06-20 20:09:06.805626,2,5,8,9,2,3,9,8,3,5,6,3,7,2
2020-06-20 20:09:07.892662,7,2,6,5,3,8,9,6,9,7,5,7,0,4
2020-06-20 20:09:10.017790,8,9,0,6,5,9,9,9,2,3,2,1,2,7
2020-06-20 20:09:11.101060,0,7,4,8,6,3,8,7,1,4,2,5,7,3
2020-06-20 20:09:21.441116,4,8,2,6,5,5,8,9,1,9,3,9,6,7
2020-06-20 20:09:22.527175,8,7,7,7,7,3,8,5,9,9,2,5,2,0
2020-06-20 20:09:23.614905,9,2,1,5,6,1,8,3,8,4,8,3,0,3
2020-06-20 20:09:25.739824,9,8,9,6,5,3,9,4,1,3,6,6,7,7
2020-06-20 20:09:26.827921,8,6,4,3,1,6,8,4,3,8,2,3,2,4
2020-06-20 20:09:27.910236,4,8,8,2,1,6,9,6,6,4,5,2,8,6
2020-06-20 20:09:28.993039,0,0,9,9,3,9,5,6,1,5,1,7,8,1
2020-06-20 20:09:30.075580,9,2,6,7,3,0,8,9,8,5,3,7,9,1
2020-06-20 20:09:32.195309,8,0,2,0,1,8,2,0,6,8,8,7,3,7
2020-06-20 20:09:33.277639,3,2,8,5,6,1,9,0,4,5,1,1,8,8
2020-06-20 20:09:34.359601,1,0,8,4,3,9,9,9,6,5,2,6,2,7
2020-06-20 20:09:35.445822,8,6,9,6,7,5,9,3,4,2,1,1,3,5
2020-06-20 20:09:36.529663,8,5,0,2,3,0,9,8,0,2,9,6,4,4
2020-06-20 20:09:38.649150,5,1,9,2,3,3,9,6,8,5,8,7,8,7
2020-06-20 20:09:39.732279,0,2,2,4,5,6,9,3,2,4,1,5,5,7
2020-06-20 20:09:40.814921,8,4,8,9,8,3,9,9,4,4,2,4,4,7
2020-06-20 20:09:51.162786,8,2,6,7,1,3,8,4,6,3,2,7,6,2
2020-06-20 20:09:52.244166,5,4,7,8,3,8,9,9,1,3,8,9,4,0
2020-06-20 20:09:54.370544,1,1,2,0,6,9,9,8,4,3,1,6,5,3
2020-06-20 20:09:55.453244,8,4,6,0,3,9,9,0,6,8,2,9,5,6
2020-06-20 20:09:56.535888,2,7,1,0,5,9,9,7,6,2,9,2,1,7
2020-06-20 20:09:57.620088,5,6,9,7,3,8,8,8,5,2,8,1,5,9
2020-06-20 20:09:58.704642,9,0,0,6,3,3,4,9,5,0,9,7,5,0
2020-06-20 20:10:00.831930,9,4,2,6,1,3,9,8,6,5,3,6,6,7
2020-06-20 20:10:01.915903,1,1,7,0,3,8,8,5,3,6,2,8,4,2
2020-06-20 20:10:02.995498,3,9,8,0,5,3,8,0,6,8,2,4,6,2
2020-06-20 20:10:04.082207,8,7,5,3,1,7,8,1,0,9,5,9,5,5
2020-06-20 20:10:05.164917,8,9,3,6,7,3,8,7,9,4,3,7,0,0
2020-06-20 20:10:07.277505,3,2,1,3,1,9,8,5,5,4,9,8,8,4
2020-06-20 20:10:08.361134,9,1,8,8,7,6,8,5,6,3,7,3,4,8
2020-06-20 20:10:09.444509,3,2,9,3,1,8,2,2,9,3,2,3,9,2
2020-06-20 20:10:10.527477,9,7,0,5,1,8,9,7,0,7,9,5,0,8
2020-06-20 20:10:21.607883,1,2,3,1,9,4,9,7,2,1,6,2,6,8
2020-06-20 20:10:23.732513,0,1,6,3,6,3,8,5,6,2,1,3,1,4
2020-06-20 20:10:24.820988,5,2,0,6,7,3,8,0,9,2,8,9,3,7
2020-06-20 20:10:25.914392,2,2,1,6,3,9,8,4,9,3,5,9,2,3
2020-06-20 20:10:27.000826,9,6,9,4,1,9,9,2,5,7,8,9,2,0
2020-06-20 20:10:28.086228,1,2,4,3,5,3,8,4,8,3,9,5,1,2
2020-06-20 20:10:30.203792,8,6,8,2,3,0,9,7,6,8,2,4,3,2
2020-06-20 20:10:31.293361,5,5,1,0,1,4,2,3,4,9,7,9,3,1
2020-06-20 20:10:32.385606,5,1,6,4,6,3,2,6,8,5,2,6,4,8
2020-06-20 20:10:33.471998,5,9,6,7,7,3,9,3,1,5,4,7,9,8
2020-06-20 20:10:34.555791,2,3,4,3,2,3,6,0,7,9,1,6,3,7
2020-06-20 20:10:36.683133,3,5,0,1,7,3,2,6,4,5,0,9,7,3
2020-06-20 20:10:37.770508,5,6,3,3,1,9,2,1,6,7,3,8,4,4
2020-06-20 20:10:38.854598,4,6,9,4,5,3,9,1,0,6,3,7,5,5
2020-06-20 20:10:39.938424,2,6,8,5,1,3,7,1,4,1,9,9,9,3
2020-06-20 20:10:41.022587,5,2,2,8,5,3,8,1,5,1,9,2,2,5
2020-06-20 20:10:53.150723,9,5,6,7,1,0,9,1,8,0,1,7,7,6
2020-06-20 20:10:54.232617,1,0,0,4,3,4,8,4,9,4,2,0,4,3
2020-06-20 20:10:55.320482,9,2,2,1,3,4,7,4,4,6,8,6,1,9
2020-06-20 20:10:56.404608,7,2,9,5,1,0,9,9,1,8,6,0,8,3
2020-06-20 20:10:57.504350,5,3,9,8,3,0,8,9,3,6,9,7,4,1
2020-06-20 20:10:59.632505,5,5,1,9,6,3,2,8,3,1,8,0,0,8
2020-06-20 20:11:00.716381,1,5,1,9,5,8,9,3,0,3,7,3,3,8
2020-06-20 20:11:01.800121,1,5,2,3,9,1,9,8,1,7,9,4,2,2
2020-06-20 20:11:02.898329,9,5,9,3,1,8,2,7,1,0,7,3,6,2
2020-06-20 20:11:03.982423,3,7,8,4,3,0,2,8,0,8,8,5,3,4
2020-06-20 20:11:06.110902,9,7,0,8,5,8,9,1,6,5,5,8,3,4
2020-06-20 20:11:07.195521,8,5,7,7,1,8,8,3,8,4,6,1,9,9
2020-06-20 20:11:08.292039,5,4,2,4,5,9,8,2,4,1,5,8,3,0
2020-06-20 20:11:09.377614,9,0,3,5,1,6,9,5,4,0,9,3,8,2
2020-06-20 20:11:10.461353,5,0,8,1,7,9,9,4,3,9,3,4,7,9
2020-06-20 20:11:12.587660,4,1,5,9,5,9,9,7,1,3,5,6,2,2
2020-06-20 20:11:23.686709,4,5,9,5,3,0,8,4,1,7,4,5,3,1
2020-06-20 20:11:24.777475,3,8,2,0,3,9,8,6,8,0,7,1,7,2
2020-06-20 20:11:25.858962,0,8,6,9,3,4,9,6,0,7,5,3,7,0
2020-06-20 20:11:26.943009,3,8,2,4,1,2,8,1,9,6,7,2,4,5
2020-06-20 20:11:29.068622,5,7,4,3,1,9,9,1,7,4,3,8,9,6
2020-06-20 20:11:30.151577,5,5,0,6,3,3,8,5,6,4,9,4,4,0
2020-06-20 20:11:31.246391,8,5,2,1,6,9,9,8,7,6,3,9,8,6
2020-06-20 20:11:32.329062,3,2,8,2,5,9,8,3,0,9,5,0,6,9
2020-06-20 20:11:33.412321,0,0,9,6,3,9,2,3,0,7,9,4,9,6
2020-06-20 20:11:35.523644,3,1,4,7,1,9,2,1,0,4,9,6,6,5
2020-06-20 20:11:36.622821,3,4,9,7,1,9,2,6,3,6,7,1,2,8
2020-06-20 20:11:37.705914,2,8,5,4,1,3,8,8,5,4,0,7,9,5
2020-06-20 20:11:38.789673,9,0,8,9,1,7,9,2,6,2,4,3,3,3
2020-06-20 20:11:39.873948,5,7,0,5,7,3,9,0,6,5,2,1,1,7
2020-06-20 20:11:42.010223,0,6,4,5,3,0,9,6,6,6,9,0,0,9
2020-06-20 20:11:43.094443,4,1,8,7,6,0,9,7,9,1,1,5,8,2
2020-06-20 20:11:53.446378,8,3,5,6,1,3,8,9,5,0,9,6,8,7
2020-06-20 20:11:54.532016,7,6,0,2,3,3,9,6,0,7,3,4,4,2
2020-06-20 20:11:55.614953,3,0,5,6,7,8,8,9,8,9,8,8,9,1
2020-06-20 20:11:57.740769,6,1,0,9,1,8,9,0,2,0,8,2,0,9
2020-06-20 20:11:58.829902,0,5,3,7,5,3,8,0,5,0,9,3,2,7
2020-06-20 20:11:59.916008,3,5,8,7,3,6,0,4,9,0,4,5,5,8
2020-06-20 20:12:01.027156,4,4,6,8,3,3,8,0,5,4,2,8,4,0
2020-06-20 20:12:02.117546,6,8,9,3,0,9,8,9,0,2,4,1,4,0
2020-06-20 20:12:04.230312,7,4,4,7,6,9,8,3,0,6,7,1,5,3
2020-06-20 20:12:05.317049,7,5,2,6,1,8,5,9,4,4,6,2,8,3
2020-06-20 20:12:06.403535,2,3,2,2,6,9,8,4,3,6,4,4,5,4
2020-06-20 20:12:07.486067,3,1,4,6,1,1,8,1,3,7,2,3,8,9
2020-06-20 20:12:08.571362,2,7,8,2,3,4,9,3,3,5,7,9,3,6
2020-06-20 20:12:10.696414,3,5,9,9,1,9,8,3,1,0,0,3,1,5
2020-06-20 20:12:11.779247,7,5,9,7,1,9,9,5,5,4,1,9,2,3
2020-06-20 20:12:12.859260,8,5,8,8,3,1,9,6,9,4,8,9,9,7
2020-06-20 20:12:23.202516,1,1,2,7,6,3,8,2,2,1,5,8,4,4
2020-06-20 20:12:24.281314,3,5,2,2,5,5,8,0,3,5,3,8,5,3
2020-06-20 20:12:26.403336,6,8,2,8,6,0,8,9,4,7,4,0,3,4
2020-06-20 20:12:27.486474,1,5,4,5,3,0,5,9,6,0,7,2,2,2
2020-06-20 20:12:28.569262,6,2,8,0,5,9,5,4,5,9,4,3,1,8
2020-06-20 20:12:29.652221,3,8,6,1,5,3,8,3,5,3,1,9,6,9
2020-06-20 20:12:30.734940,7,2,8,2,3,9,9,6,4,0,5,3,0,6
2020-06-20 20:12:32.861219,1,0,5,3,3,9,9,7,2,4,1,0,2,2
2020-06-20 20:12:33.947077,7,5,9,8,5,8,8,6,9,8,5,6,6,0
2020-06-20 20:12:35.030788,3,7,6,3,1,1,9,6,9,8,1,9,5,5
2020-06-20 20:12:36.110911,2,0,4,8,6,8,5,3,2,8,0,1,3,8
2020-06-20 20:12:37.204091,8,6,7,1,1,9,8,9,2,5,4,4,9,8
2020-06-20 20:12:39.328729,2,0,7,5,3,1,8,5,4,3,6,2,0,0
2020-06-20 20:12:40.416710,7,1,5,3,6,2,8,9,3,8,4,1,0,3
2020-06-20 20:12:41.500601,7,2,1,9,6,9,8,3,4,0,7,1,9,3
2020-06-20 20:12:42.584460,3,7,2,6,3,3,9,7,9,7,2,4,8,4
2020-06-20 20:12:53.661146,8,6,5,3,6,6,9,8,4,4,1,9,9,8
2020-06-20 20:12:55.785851,6,3,4,3,9,9,7,8,1,2,3,9,3,7
2020-06-20 20:12:56.873016,5,7,8,2,9,9,2,0,5,0,0,4,9,8
2020-06-20 20:12:57.956659,6,0,6,7,3,9,9,0,7,9,0,4,2,4
2020-06-20 20:12:59.040764,9,7,5,8,7,1,6,1,5,0,0,4,6,1
2020-06-20 20:13:00.124579,7,6,6,5,3,1,9,9,5,5,5,1,9,5
2020-06-20 20:13:02.243989,2,6,4,0,3,9,9,4,1,3,6,2,1,9
2020-06-20 20:13:03.331135,9,0,9,2,1,1,9,2,8,3,5,0,2,6
2020-06-20 20:13:04.417846,6,6,5,0,6,9,9,1,7,1,7,8,2,3
2020-06-20 20:13:05.502013,0,4,6,5,3,3,9,2,7,1,3,0,6,4
2020-06-20 20:13:06.584735,6,1,6,6,3,3,9,1,2,0,0,7,2,9
2020-06-20 20:13:08.713100,2,2,7,8,1,3,5,6,7,8,1,8,7,0
2020-06-20 20:13:09.801343,3,6,0,5,1,9,9,5,1,5,1,9,1,8
2020-06-20 20:13:10.885354,2,6,1,7,3,3,9,7,4,0,0,0,2,6
2020-06-20 20:13:11.969156,7,1,8,9,3,1,9,1,0,1,1,6,3,7
2020-06-20 20:13:13.053470,7,6,9,0,3,3,8,4,8,7,1,6,2,6
2020-06-20 20:13:26.733950,5,6,3,5,9,3,9,3,0,7,6,8,6,7
2020-06-20 20:13:27.821087,4,6,8,9,0,3,9,4,1,1,1,0,3,0
2020-06-20 20:13:28.904862,1,1,6,5,1,3,9,0,6,1,9,0,5,2
2020-06-20 20:13:29.988473,0,9,8,2,5,8,9,6,5,6,7,7,3,3
2020-06-20 20:13:31.074598,8,2,6,9,3,0,8,1,8,0,2,0,5,4
2020-06-20 20:13:33.198381,0,7,1,0,1,3,8,8,0,6,3,1,3,4
2020-06-20 20:13:34.282731,7,8,6,8,3,3,5,0,7,3,9,4,4,9
2020-06-20 20:13:35.366654,1,2,4,7,6,5,8,2,7,8,7,8,3,0
2020-06-20 20:13:36.452658,3,7,8,0,5,3,8,2,3,5,2,1,8,5
2020-06-20 20:13:37.535204,2,6,2,6,3,8,8,0,6,2,4,3,6,2
2020-06-20 20:13:39.658256,6,0,5,8,3,3,9,7,2,9,4,9,5,2
2020-06-20 20:13:40.744623,7,6,7,1,3,0,8,0,5,0,7,3,6,2
2020-06-20 20:13:41.828326,4,7,7,9,1,0,9,5,1,4,5,1,1,4
2020-06-20 20:13:42.911898,1,4,9,3,3,4,9,9,8,1,2,3,7,7
2020-06-20 20:13:43.996462,6,1,0,9,1,8,9,1,4,8,4,5,4,6
2020-06-20 20:13:46.118715,3,2,8,4,1,0,8,3,9,6,2,5,2,9
2020-06-20 20:13:57.199501,6,6,2,7,1,1,9,9,8,5,9,1,6,9
2020-06-20 20:13:58.285338,7,9,4,1,3,0,9,2,1,6,2,8,4,2
2020-06-20 20:13:59.373996,6,8,5,1,1,1,8,3,5,1,6,4,0,3
2020-06-20 20:14:00.461239,2,5,4,6,5,3,8,7,4,2,6,8,5,5
2020-06-20 20:14:02.583204,2,6,4,8,5,1,8,1,0,5,5,5,4,3
2020-06-20 20:14:03.666030,3,8,5,3,3,3,8,1,8,8,9,9,5,8
2020-06-20 20:14:04.753429,1,9,8,2,3,0,9,4,6,7,7,6,6,9
2020-06-20 20:14:05.837438,7,5,1,1,5,9,9,8,3,7,8,8,1,0
2020-06-20 20:14:06.921141,6,8,8,3,5,3,9,3,3,8,9,1,6,0
2020-06-20 20:14:09.045705,6,0,2,8,9,1,9,6,5,7,6,2,1,9
2020-06-20 20:14:10.128537,3,9,3,0,3,0,9,3,4,0,0,2,5,1
2020-06-20 20:14:11.205191,2,9,6,2,9,3,9,9,0,1,4,8,0,5
2020-06-20 20:14:12.291190,3,4,2,9,5,9,8,2,7,4,3,1,8,2
2020-06-20 20:14:13.375234,6,4,1,5,5,5,9,0,8,1,1,0,6,3
2020-06-20 20:14:15.493257,3,6,2,3,6,5,9,2,5,8,4,9,0,5
2020-06-20 20:14:16.581008,8,1,8,4,3,3,9,5,3,9,5,9,8,1
2020-06-20 20:14:26.934776,7,7,2,0,9,6,9,7,4,2,4,3,6,9
2020-06-20 20:14:28.020727,7,2,2,0,1,9,9,2,9,2,5,6,6,2
2020-06-20 20:14:29.104463,0,7,8,9,5,5,8,1,0,1,7,6,3,9
2020-06-20 20:14:31.223761,9,3,6,0,6,3,6,2,0,0,1,1,0,9
2020-06-20 20:14:32.310953,0,5,7,9,3,0,2,7,7,0,1,1,6,8
2020-06-20 20:14:33.394524,6,7,3,5,6,5,8,6,6,4,5,8,8,1
2020-06-20 20:14:34.481815,0,7,8,7,1,3,8,2,6,9,9,6,4,8
2020-06-20 20:14:35.565873,7,6,0,1,6,9,6,9,3,9,9,5,7,3
2020-06-20 20:14:37.689436,2,6,3,2,1,9,9,4,9,2,7,5,7,5
2020-06-20 20:14:38.773683,8,7,6,9,3,9,9,9,5,6,3,0,3,2
2020-06-20 20:14:39.857088,0,5,7,9,7,0,2,4,3,4,2,6,3,1
2020-06-20 20:14:40.940471,8,7,1,5,1,1,7,9,8,5,3,3,2,8
2020-06-20 20:14:42.026295,1,7,1,9,7,1,9,8,3,8,8,3,7,1
2020-06-20 20:14:44.163330,9,7,3,8,3,9,9,7,2,9,9,0,9,6
2020-06-20 20:14:45.250462,7,2,1,2,1,9,8,2,9,2,9,5,2,5
2020-06-20 20:14:46.334302,6,0,2,4,1,0,8,2,2,4,1,4,8,2
2020-06-20 20:14:57.408997,6,2,6,3,0,9,9,9,8,0,0,6,3,7
2020-06-20 20:14:58.495265,1,5,8,9,1,1,8,6,8,5,0,5,2,8
2020-06-20 20:15:00.618212,4,7,9,7,5,2,9,9,4,8,8,5,9,4
2020-06-20 20:15:01.705547,3,1,4,2,5,1,9,6,3,9,9,1,0,8
2020-06-20 20:15:02.793057,2,3,6,7,1,3,9,1,3,6,9,0,2,7
2020-06-20 20:15:03.875176,8,0,9,3,1,1,9,1,8,8,5,4,7,2
2020-06-20 20:15:04.958715,8,1,7,3,1,4,9,2,2,9,3,1,3,5
2020-06-20 20:15:07.067111,2,8,2,6,1,9,8,2,6,6,1,2,9,7
2020-06-20 20:15:08.151037,8,5,6,9,5,1,9,9,1,0,8,6,6,6
2020-06-20 20:15:09.234547,5,8,2,3,1,2,8,2,3,8,7,7,3,3
2020-06-20 20:15:10.318162,2,0,9,8,1,9,8,8,0,5,0,8,2,9
2020-06-20 20:15:11.402094,5,6,5,4,3,9,9,6,1,4,8,6,6,1
2020-06-20 20:15:13.523451,8,7,1,5,3,3,8,4,0,5,8,8,0,9
2020-06-20 20:15:14.610996,2,4,1,2,5,6,9,3,1,3,5,0,2,4
2020-06-20 20:15:15.697857,6,6,8,7,3,6,9,1,8,7,6,1,2,3
2020-06-20 20:15:16.780793,9,8,0,4,3,9,8,9,6,8,4,8,6,3
2020-06-20 20:15:27.848380,2,6,5,7,1,1,9,7,4,9,4,2,8,7
2020-06-20 20:15:29.976827,8,2,3,3,3,1,8,8,9,3,0,5,4,4
2020-06-20 20:15:31.060447,6,6,4,5,7,3,9,1,0,4,5,2,0,8
2020-06-20 20:15:32.137223,8,8,6,0,7,3,9,5,9,7,2,6,5,0
2020-06-20 20:15:33.236615,2,6,7,9,3,9,9,8,5,8,4,5,5,4
2020-06-20 20:15:34.320329,5,8,9,4,9,3,8,4,2,0,6,9,0,4
2020-06-20 20:15:36.441102,6,3,6,2,1,3,8,0,2,1,5,4,4,8
2020-06-20 20:15:37.529135,3,9,6,1,1,9,9,8,1,4,8,3,2,5
2020-06-20 20:15:38.633248,7,6,2,2,6,5,9,9,0,4,1,2,4,7
2020-06-20 20:15:39.717170,0,0,5,1,1,9,6,1,7,8,9,1,0,1
2020-06-20 20:15:40.798189,7,0,6,4,3,9,2,7,6,6,9,8,4,8
2020-06-20 20:15:42.926885,7,3,0,4,6,0,7,6,8,1,5,7,9,6
2020-06-20 20:15:44.026249,6,5,5,5,6,9,2,1,6,2,4,4,5,7
2020-06-20 20:15:45.104960,6,1,8,7,0,9,6,1,5,2,1,6,4,5
2020-06-20 20:15:46.192480,3,3,6,8,1,3,0,3,9,5,1,5,6,6
2020-06-20 20:15:47.275974,6,3,3,2,5,8,6,0,0,5,8,5,7,7
2020-06-20 20:15:59.398083,6,5,1,6,3,9,9,9,6,2,2,3,7,3
2020-06-20 20:16:00.497436,5,4,8,7,9,3,9,4,5,1,5,9,9,7
2020-06-20 20:16:01.582275,5,5,6,9,3,8,2,1,3,1,8,8,5,5
2020-06-20 20:16:02.666107,3,3,8,1,1,3,9,9,9,0,8,2,8,6
2020-06-20 20:16:03.752294,7,0,9,0,1,9,9,3,4,9,2,3,9,4
2020-06-20 20:16:05.885561,0,7,0,8,5,9,9,9,8,9,1,9,2,9
2020-06-20 20:16:06.969665,0,7,7,6,7,3,9,8,2,7,6,4,4,4
2020-06-20 20:16:08.053067,7,9,1,0,1,9,5,0,7,6,3,3,8,8
2020-06-20 20:16:09.138467,5,8,5,8,3,3,2,9,6,3,5,6,2,4
2020-06-20 20:16:10.217702,2,0,2,9,7,8,8,9,4,9,1,3,1,0
2020-06-20 20:16:12.357923,7,5,6,3,9,0,8,0,3,4,3,7,1,8
2020-06-20 20:16:13.447034,0,7,4,4,5,4,8,6,1,8,1,1,5,4
2020-06-20 20:16:14.526312,9,6,1,2,3,4,9,8,4,2,3,0,2,2
2020-06-20 20:16:15.613626,3,8,8,0,1,8,5,8,0,5,4,8,4,3
2020-06-20 20:16:16.713613,3,5,0,8,5,9,9,7,3,8,9,7,2,5
2020-06-20 20:16:18.836135,3,8,1,2,1,9,9,0,4,7,2,6,4,2
2020-06-20 20:16:29.920269,0,3,5,9,6,3,9,1,0,6,9,1,5,6
2020-06-20 20:16:31.003692,2,0,1,3,1,0,8,3,3,4,8,1,6,6
2020-06-20 20:16:32.086179,2,8,0,0,7,9,9,4,0,4,5,4,0,4
2020-06-20 20:16:33.172697,0,6,9,8,1,9,9,0,0,4,2,4,8,7
2020-06-20 20:16:35.296409,2,8,9,7,3,3,8,8,2,9,6,3,8,9
2020-06-20 20:16:36.379052,2,8,5,5,3,6,8,2,4,5,1,5,6,3
2020-06-20 20:16:37.459210,3,7,4,8,3,8,8,4,2,9,4,0,9,1
2020-06-20 20:16:38.542501,4,1,4,5,5,8,8,0,3,1,5,1,3,3
2020-06-20 20:16:39.625204,2,3,1,6,3,9,6,8,8,7,3,2,6,6
2020-06-20 20:16:41.745046,7,5,9,5,3,1,9,6,6,6,2,3,0,2
2020-06-20 20:16:42.831996,2,7,6,0,1,9,9,3,9,2,6,7,5,3
2020-06-20 20:16:43.918624,2,3,1,6,1,0,9,9,5,2,3,9,5,8
2020-06-20 20:16:45.001529,0,5,6,2,5,3,9,8,6,5,6,4,1,7
2020-06-20 20:16:46.084805,2,0,9,5,1,0,9,3,5,7,0,1,0,8
2020-06-20 20:16:48.192577,2,5,5,6,3,1,8,3,6,6,9,9,6,5
2020-06-20 20:16:49.275067,0,2,8,4,9,9,5,8,6,4,7,8,2,4
2020-06-20 20:17:01.719968,3,2,4,0,9,3,9,1,0,2,0,0,0,4
2020-06-20 20:17:02.809137,5,9,9,7,3,5,6,3,2,6,5,5,5,8
2020-06-20 20:17:03.897067,0,1,1,1,5,9,9,4,6,3,8,6,2,2
2020-06-20 20:17:06.008441,9,2,1,6,1,9,9,6,3,4,2,7,9,7
2020-06-20 20:17:07.095665,7,2,6,6,5,3,9,1,8,7,2,2,1,3
2020-06-20 20:17:08.183195,7,1,5,2,1,0,9,5,3,0,8,1,4,1
2020-06-20 20:17:09.267439,8,9,8,9,6,4,8,4,9,6,3,5,4,6
2020-06-20 20:17:10.351080,0,0,0,1,1,9,9,1,1,5,7,3,5,6
2020-06-20 20:17:12.474366,6,9,5,6,3,0,9,2,5,0,3,7,9,4
2020-06-20 20:17:13.559659,9,8,4,0,5,9,9,3,8,0,8,0,7,3
2020-06-20 20:17:14.650447,6,6,0,5,7,8,9,7,3,7,2,3,8,3
2020-06-20 20:17:15.730958,5,2,0,0,9,3,5,8,3,8,9,1,4,8
2020-06-20 20:17:16.823665,2,9,9,2,5,3,9,5,9,4,1,4,6,2
2020-06-20 20:17:18.948836,7,7,5,9,3,3,6,6,0,5,5,5,6,2
2020-06-20 20:17:20.038492,2,9,5,5,5,0,8,4,4,1,7,9,0,7
2020-06-20 20:17:21.123203,0,2,9,6,3,0,9,4,9,5,6,9,9,4
